MatchID,TeamID,OriginPlayerID,DestinationPlayerID,MatchPeriod,EventTime,EventType,EventSubType,EventOrigin_x,EventOrigin_y,EventDestination_x,EventDestination_y
18,Huskies,Huskies_M1,Huskies_F2,2H,1534.3726640000004,Pass,Simple pass,57.0,34.0,55.0,30.0
18,Huskies,Huskies_F2,Huskies_D2,2H,1535.37759,Pass,Simple pass,55.0,30.0,38.0,34.0
18,Huskies,Huskies_D2,Huskies_D6,2H,1537.7162710000002,Pass,Simple pass,38.0,34.0,39.0,61.0
18,Huskies,Huskies_D6,Huskies_M4,2H,1540.424011,Pass,Simple pass,39.0,61.0,54.0,60.0
18,Huskies,Huskies_M4,Huskies_M1,2H,1542.2764150000003,Pass,Simple pass,54.0,60.0,48.0,45.0
18,Huskies,Huskies_M1,,2H,1543.471993,Duel,Ground attacking duel,48.0,45.0,49.0,44.0
18,Opponent18,Opponent18_M2,,2H,1543.5756780000002,Duel,Ground defending duel,52.0,55.0,51.0,56.0
18,Opponent18,Opponent18_M2,,2H,1545.951795,Foul,Foul,51.0,56.0,52.0,55.0
18,Huskies,Huskies_F2,Huskies_M1,2H,1562.2545010000003,Pass,Simple pass,55.0,52.0,43.0,23.0
18,Huskies,Huskies_M1,Huskies_D2,2H,1566.0926470000004,Pass,Simple pass,43.0,23.0,42.0,27.0
18,Huskies,Huskies_D2,Huskies_D5,2H,1570.9348389999996,Pass,Simple pass,42.0,27.0,57.0,5.0
18,Huskies,Huskies_D5,,2H,1572.9069929999996,Pass,Simple pass,57.0,5.0,72.0,14.0
18,Opponent18,Opponent18_D3,,2H,1574.559021,Others on the ball,Touch,28.0,86.0,35.0,100.0
18,Huskies,Huskies_D5,,2H,1588.2671060000002,Free Kick,Throw in,62.0,0.0,76.0,12.0
18,Huskies,Huskies_F1,,2H,1589.6517780000004,Duel,Ground attacking duel,76.0,12.0,79.0,5.0
18,Huskies,Huskies_F1,Huskies_D5,2H,1590.824068,Pass,Simple pass,79.0,5.0,65.0,6.0
18,Huskies,Huskies_D5,Huskies_M6,2H,1592.3791359999996,Pass,Simple pass,65.0,6.0,76.0,18.0
18,Huskies,Huskies_M6,Huskies_D5,2H,1593.142379,Pass,Simple pass,76.0,18.0,90.0,13.0
18,Huskies,Huskies_D5,Huskies_F1,2H,1596.0279140000002,Pass,Simple pass,90.0,13.0,75.0,8.0
18,Huskies,Huskies_F1,Huskies_F2,2H,1601.0510000000004,Pass,Simple pass,75.0,8.0,72.0,20.0
18,Huskies,Huskies_F2,,2H,1603.2553770000004,Duel,Ground attacking duel,72.0,20.0,64.0,28.0
18,Opponent18,Opponent18_M2,,2H,1603.2597939999996,Duel,Ground defending duel,28.0,80.0,36.0,72.0
18,Huskies,Huskies_F2,Huskies_M1,2H,1603.9707159999998,Pass,Simple pass,64.0,28.0,67.0,34.0
18,Huskies,Huskies_M1,Huskies_D5,2H,1606.611503,Pass,Simple pass,67.0,34.0,65.0,16.0
18,Huskies,Huskies_D5,Huskies_F2,2H,1608.6420470000003,Pass,Simple pass,65.0,16.0,55.0,22.0
18,Huskies,Huskies_F2,,2H,1610.7797300000002,Pass,Simple pass,55.0,22.0,68.0,35.0
18,Opponent18,Opponent18_M4,,2H,1613.5230620000002,Duel,Ground defending duel,32.0,65.0,38.0,74.0
18,Huskies,Huskies_M4,,2H,1613.9217429999999,Duel,Ground attacking duel,68.0,35.0,62.0,26.0
18,Huskies,Huskies_M4,Huskies_M1,2H,1619.919938,Pass,Simple pass,62.0,26.0,60.0,31.0
18,Huskies,Huskies_M1,Huskies_D7,2H,1622.668761,Pass,High pass,60.0,31.0,88.0,97.0
18,Huskies,Huskies_D7,Huskies_M8,2H,1627.514295,Pass,Simple pass,88.0,97.0,89.0,89.0
18,Huskies,Huskies_M8,,2H,1629.7195270000002,Pass,Simple pass,89.0,89.0,85.0,66.0
18,Opponent18,Opponent18_D4,,2H,1630.7065149999999,Duel,Ground defending duel,15.0,34.0,14.0,34.0
18,Huskies,Huskies_D7,,2H,1630.9840190000004,Duel,Ground attacking duel,85.0,66.0,86.0,66.0
18,Opponent18,Opponent18_D4,,2H,1633.1817760000004,Foul,Foul,14.0,34.0,15.0,34.0
18,Huskies,Huskies_F2,,2H,1679.468433,Free Kick,Penalty,89.0,49.0,86.0,66.0
18,Opponent18,Opponent18_G1,,2H,1681.6319590000003,Save attempt,Reflexes,100.0,100.0,11.0,51.0
18,Huskies,Huskies_D5,,2H,1747.0495709999996,Duel,Air duel,36.0,5.0,32.0,0.0
18,Opponent18,Opponent18_M3,,2H,1747.3925579999996,Duel,Air duel,64.0,95.0,68.0,100.0
18,Huskies,Huskies_D5,,2H,1764.5718660000002,Free Kick,Throw in,32.0,0.0,26.0,41.0
18,Huskies,Huskies_M1,Huskies_D6,2H,1767.9685090000003,Pass,Simple pass,26.0,41.0,23.0,66.0
18,Huskies,Huskies_D6,Huskies_M1,2H,1770.1136429999997,Pass,Simple pass,23.0,66.0,30.0,48.0
18,Huskies,Huskies_M1,,2H,1771.8888779999997,Duel,Ground attacking duel,30.0,48.0,29.0,64.0
18,Huskies,Huskies_M1,Huskies_M4,2H,1774.3461669999997,Pass,Simple pass,29.0,64.0,40.0,65.0
18,Huskies,Huskies_M4,Huskies_M8,2H,1775.8031149999997,Pass,Simple pass,40.0,65.0,62.0,78.0
18,Huskies,Huskies_M8,Huskies_M4,2H,1778.419653,Pass,Simple pass,62.0,78.0,68.0,47.0
18,Huskies,Huskies_M4,Huskies_F1,2H,1780.4880329999996,Pass,Simple pass,68.0,47.0,80.0,36.0
18,Huskies,Huskies_F1,,2H,1781.8325880000002,Duel,Ground loose ball duel,80.0,36.0,79.0,33.0
18,Opponent18,Opponent18_D2,,2H,1782.173197,Duel,Ground loose ball duel,20.0,64.0,21.0,67.0
18,Huskies,Huskies_F1,,2H,1782.9332940000004,Pass,Smart pass,79.0,33.0,92.0,52.0
18,Opponent18,Opponent18_D1,,2H,1783.7280819999996,Others on the ball,Clearance,8.0,48.0,8.0,100.0
18,Huskies,Huskies_D5,,2H,1798.6161899999997,Free Kick,Throw in,67.0,0.0,95.0,2.0
18,Opponent18,Opponent18_M5,Opponent18_F3,2H,1800.0,Substitution,Substitution,,,,
18,Opponent18,Opponent18_D3,,2H,1802.2410790000004,Duel,Ground defending duel,5.0,98.0,6.0,96.0
18,Huskies,Huskies_M6,,2H,1803.2373740000003,Duel,Ground attacking duel,95.0,2.0,94.0,4.0
18,Huskies,Huskies_M6,,2H,1803.9689479999997,Pass,Cross,94.0,4.0,0.0,0.0
18,Opponent18,Opponent18_D3,,2H,1805.465569,Others on the ball,Touch,7.0,88.0,11.0,100.0
18,Huskies,Huskies_D5,,2H,1824.9633979999999,Free Kick,Throw in,83.0,0.0,83.0,11.0
18,Huskies,Huskies_F1,Huskies_D5,2H,1826.0749910000004,Pass,Simple pass,83.0,11.0,76.0,3.0
18,Huskies,Huskies_D5,Huskies_M6,2H,1827.9917939999996,Pass,Simple pass,76.0,3.0,81.0,14.0
18,Huskies,Huskies_M6,Huskies_F1,2H,1830.043501,Pass,Simple pass,81.0,14.0,86.0,24.0
18,Huskies,Huskies_F1,,2H,1831.0815490000005,Shot,Shot,86.0,24.0,0.0,0.0
18,Opponent18,Opponent18_D2,,2H,1833.0059430000001,Others on the ball,Touch,11.0,60.0,0.0,75.0
18,Huskies,Huskies_M6,,2H,1858.4948780000004,Free Kick,Corner,100.0,0.0,92.0,44.0
18,Opponent18,Opponent18_D1,,2H,1860.1689889999998,Others on the ball,Clearance,8.0,56.0,29.0,73.0
18,Huskies,Huskies_M8,,2H,1863.8134799999998,Others on the ball,Touch,71.0,27.0,79.0,16.0
18,Opponent18,Opponent18_D3,,2H,1864.1301210000001,Duel,Ground defending duel,21.0,84.0,27.0,83.0
18,Huskies,Huskies_F2,,2H,1864.9053320000003,Duel,Ground attacking duel,79.0,16.0,73.0,17.0
18,Opponent18,Opponent18_M1,,2H,1865.5413639999997,Pass,Simple pass,27.0,83.0,43.0,92.0
18,Huskies,Huskies_M1,Huskies_G1,2H,1870.480751,Pass,Simple pass,57.0,8.0,16.0,32.0
18,Huskies,Huskies_G1,Huskies_M1,2H,1877.4132630000004,Pass,Simple pass,16.0,32.0,31.0,21.0
18,Huskies,Huskies_M1,Huskies_D2,2H,1880.9006250000002,Pass,Simple pass,31.0,21.0,36.0,32.0
18,Huskies,Huskies_D2,Huskies_M1,2H,1884.0438450000001,Pass,Simple pass,36.0,32.0,35.0,26.0
18,Huskies,Huskies_M1,Huskies_D6,2H,1887.0364740000005,Pass,Simple pass,35.0,26.0,29.0,67.0
18,Huskies,Huskies_D6,,2H,1888.8514990000003,Pass,Simple pass,29.0,67.0,47.0,67.0
18,Opponent18,Opponent18_M4,,2H,1891.770243,Duel,Ground defending duel,53.0,33.0,55.0,42.0
18,Huskies,Huskies_M4,,2H,1892.4259279999997,Duel,Ground attacking duel,47.0,67.0,45.0,58.0
18,Opponent18,Opponent18_M4,,2H,1894.4127879999996,Foul,Foul,55.0,42.0,53.0,33.0
18,Huskies,Huskies_F2,,2H,1905.2592590000004,Free Kick,Free Kick,43.0,66.0,77.0,15.0
18,Opponent18,Opponent18_D3,Opponent18_M3,2H,1907.073195,Pass,Head pass,23.0,85.0,32.0,83.0
18,Opponent18,Opponent18_M3,,2H,1910.9323539999996,Pass,Simple pass,32.0,83.0,29.0,72.0
18,Huskies,Huskies_M6,,2H,1914.3463190000002,Duel,Ground defending duel,71.0,28.0,69.0,31.0
18,Opponent18,Opponent18_D3,,2H,1915.3919139999998,Duel,Ground attacking duel,29.0,72.0,31.0,69.0
18,Huskies,Huskies_M6,,2H,1917.3364819999997,Foul,Foul,69.0,31.0,71.0,28.0
18,Opponent18,Opponent18_D3,,2H,1924.2463820000003,Free Kick,Free Kick,27.0,73.0,31.0,83.0
18,Opponent18,Opponent18_D2,Opponent18_M4,2H,1929.2261639999997,Pass,Simple pass,31.0,83.0,54.0,48.0
18,Opponent18,Opponent18_M4,Opponent18_M2,2H,1933.3846540000004,Pass,Simple pass,54.0,48.0,56.0,52.0
18,Opponent18,Opponent18_M2,Opponent18_M4,2H,1934.5128180000002,Pass,Simple pass,56.0,52.0,59.0,36.0
18,Opponent18,Opponent18_M4,Opponent18_F3,2H,1937.0621689999998,Pass,Simple pass,59.0,36.0,59.0,8.0
18,Opponent18,Opponent18_F3,Opponent18_M4,2H,1939.4539599999998,Pass,Simple pass,59.0,8.0,60.0,25.0
18,Opponent18,Opponent18_M4,Opponent18_F3,2H,1941.5383270000002,Pass,Simple pass,60.0,25.0,64.0,13.0
18,Opponent18,Opponent18_F3,Opponent18_D4,2H,1943.1006719999996,Pass,Simple pass,64.0,13.0,63.0,14.0
18,Opponent18,Opponent18_D4,Opponent18_M2,2H,1943.8605449999995,Pass,Simple pass,63.0,14.0,66.0,39.0
18,Opponent18,Opponent18_M2,Opponent18_M4,2H,1948.2971079999998,Pass,Simple pass,66.0,39.0,43.0,20.0
18,Opponent18,Opponent18_M4,Opponent18_D1,2H,1950.8994249999996,Pass,Simple pass,43.0,20.0,30.0,35.0
18,Opponent18,Opponent18_D1,Opponent18_D2,2H,1954.778013,Pass,Simple pass,30.0,35.0,35.0,70.0
18,Opponent18,Opponent18_D2,Opponent18_M3,2H,1957.9287869999998,Pass,Simple pass,35.0,70.0,57.0,85.0
18,Opponent18,Opponent18_M3,Opponent18_M1,2H,1959.7287509999996,Pass,Simple pass,57.0,85.0,62.0,79.0
18,Opponent18,Opponent18_M1,Opponent18_D3,2H,1961.142919,Pass,Simple pass,62.0,79.0,49.0,91.0
18,Opponent18,Opponent18_D3,Opponent18_D3,2H,1961.4585180000004,Pass,Simple pass,49.0,91.0,59.0,84.0
18,Opponent18,Opponent18_D3,Opponent18_M1,2H,1965.2406680000004,Pass,Simple pass,59.0,84.0,60.0,83.0
18,Opponent18,Opponent18_M1,Opponent18_M4,2H,1965.7593049999996,Pass,Simple pass,60.0,83.0,61.0,53.0
18,Opponent18,Opponent18_M4,,2H,1968.8068590000003,Pass,Simple pass,61.0,53.0,70.0,53.0
18,Huskies,Huskies_D6,,2H,1970.279364,Duel,Ground defending duel,30.0,47.0,21.0,44.0
18,Opponent18,Opponent18_F2,,2H,1970.3701330000004,Duel,Ground attacking duel,70.0,53.0,79.0,56.0
18,Opponent18,Opponent18_F2,Opponent18_M4,2H,1971.8717909999996,Pass,Simple pass,79.0,56.0,59.0,33.0
18,Opponent18,Opponent18_M4,Opponent18_D4,2H,1973.3181240000004,Pass,Simple pass,59.0,33.0,61.0,12.0
18,Opponent18,Opponent18_D4,Opponent18_F3,2H,1976.0992130000004,Pass,Simple pass,61.0,12.0,69.0,5.0
18,Opponent18,Opponent18_F3,,2H,1977.865275,Others on the ball,Touch,69.0,5.0,70.0,24.0
18,Huskies,Huskies_M8,,2H,1980.499828,Duel,Ground defending duel,30.0,76.0,28.0,59.0
18,Opponent18,Opponent18_F3,Opponent18_M1,2H,1982.4590879999996,Pass,Simple pass,72.0,41.0,61.0,73.0
18,Opponent18,Opponent18_M1,Opponent18_M3,2H,1984.994396,Pass,Simple pass,61.0,73.0,65.0,91.0
18,Opponent18,Opponent18_M3,Opponent18_M1,2H,1988.349013,Pass,Simple pass,65.0,91.0,68.0,75.0
18,Opponent18,Opponent18_M1,,2H,1990.9806939999999,Pass,Cross,68.0,75.0,81.0,50.0
18,Huskies,Huskies_M4,,2H,1992.5503339999996,Others on the ball,Clearance,19.0,50.0,28.0,0.0
18,Huskies,Huskies_M8,Huskies_M10,2H,2040.0,Substitution,Substitution,,,,
18,Opponent18,Opponent18_D3,,2H,2044.8494730000002,Free Kick,Throw in,63.0,100.0,66.0,93.0
18,Opponent18,Opponent18_M3,,2H,2046.9743120000003,Duel,Ground attacking duel,66.0,93.0,75.0,88.0
18,Huskies,Huskies_M6,,2H,2047.1932349999997,Duel,Ground defending duel,34.0,7.0,25.0,12.0
18,Opponent18,Opponent18_M3,,2H,2047.6432130000003,Pass,Simple pass,75.0,88.0,62.0,89.0
18,Huskies,Huskies_M1,Huskies_F2,2H,2048.583552,Pass,Simple pass,38.0,11.0,31.0,16.0
18,Huskies,Huskies_F2,Huskies_D5,2H,2049.5780029999996,Pass,Simple pass,31.0,16.0,17.0,12.0
18,Huskies,Huskies_D5,Huskies_M4,2H,2051.4907350000003,Pass,Simple pass,17.0,12.0,23.0,21.0
18,Huskies,Huskies_M4,Huskies_M1,2H,2053.7522310000004,Pass,Simple pass,23.0,21.0,31.0,27.0
18,Huskies,Huskies_M1,Huskies_F2,2H,2056.9300059999996,Pass,Simple pass,31.0,27.0,30.0,46.0
18,Huskies,Huskies_F2,Huskies_D7,2H,2058.8285100000003,Pass,Simple pass,30.0,46.0,39.0,85.0
18,Huskies,Huskies_D7,Huskies_D2,2H,2064.433529,Pass,Simple pass,39.0,85.0,24.0,40.0
18,Huskies,Huskies_D2,Huskies_F2,2H,2067.6555120000003,Pass,Simple pass,24.0,40.0,33.0,30.0
18,Huskies,Huskies_F2,Huskies_D5,2H,2069.764524,Pass,Simple pass,33.0,30.0,34.0,9.0
18,Huskies,Huskies_D5,Huskies_M6,2H,2071.1429040000003,Pass,Simple pass,34.0,9.0,55.0,4.0
18,Huskies,Huskies_M6,Huskies_F2,2H,2073.9072669999996,Pass,Simple pass,55.0,4.0,36.0,19.0
18,Huskies,Huskies_F2,Huskies_D6,2H,2076.438005,Pass,Simple pass,36.0,19.0,29.0,68.0
18,Huskies,Huskies_D6,,2H,2080.7297120000003,Others on the ball,Touch,29.0,68.0,40.0,80.0
18,Huskies,Huskies_D6,,2H,2082.1300549999996,Pass,High pass,40.0,80.0,74.0,75.0
18,Opponent18,Opponent18_D1,,2H,2083.693203,Duel,Air duel,26.0,25.0,30.0,25.0
18,Huskies,Huskies_M4,,2H,2084.098803,Duel,Air duel,74.0,75.0,70.0,75.0
18,Huskies,Huskies_M10,Huskies_M6,2H,2087.25634,Pass,Simple pass,70.0,75.0,71.0,55.0
18,Huskies,Huskies_M6,,2H,2088.850429,Pass,Simple pass,71.0,55.0,75.0,47.0
18,Opponent18,Opponent18_M4,,2H,2091.696871,Duel,Ground defending duel,25.0,53.0,31.0,49.0
18,Huskies,Huskies_M10,,2H,2091.7432019999997,Duel,Ground attacking duel,75.0,47.0,69.0,51.0
18,Huskies,Huskies_M10,,2H,2092.3694450000003,Duel,Ground attacking duel,69.0,51.0,76.0,49.0
18,Opponent18,Opponent18_M1,,2H,2092.6378990000003,Duel,Ground defending duel,31.0,49.0,24.0,51.0
18,Huskies,Huskies_M6,,2H,2093.8870420000003,Duel,Ground defending duel,76.0,49.0,76.0,55.0
18,Opponent18,Opponent18_M4,,2H,2094.257323,Duel,Ground attacking duel,24.0,51.0,24.0,45.0
18,Huskies,Huskies_M6,,2H,2095.616685,Foul,Foul,76.0,55.0,76.0,49.0
18,Opponent18,Opponent18_M4,Opponent18_F3,2H,2125.0272940000004,Pass,Simple pass,26.0,34.0,66.0,15.0
18,Opponent18,Opponent18_F3,,2H,2130.0294999999996,Duel,Ground attacking duel,66.0,15.0,70.0,8.0
18,Huskies,Huskies_M10,,2H,2130.0521479999998,Duel,Ground defending duel,34.0,85.0,30.0,92.0
18,Huskies,Huskies_D7,,2H,2131.108239,Duel,Ground defending duel,30.0,92.0,24.0,80.0
18,Opponent18,Opponent18_F3,,2H,2131.108239,Duel,Ground attacking duel,70.0,8.0,76.0,20.0
18,Huskies,Huskies_D7,,2H,2132.042571,Foul,Foul,24.0,80.0,30.0,92.0
18,Opponent18,Opponent18_F3,,2H,2153.9407,Free Kick,Free kick cross,68.0,13.0,90.0,62.0
18,Huskies,Huskies_D2,,2H,2157.5046350000002,Others on the ball,Clearance,10.0,38.0,42.0,7.0
18,Opponent18,Opponent18_M1,Opponent18_M6,2H,2160.0,Substitution,Substitution,,,,
18,Opponent18,Opponent18_M4,Opponent18_D3,2H,2162.9021439999997,Pass,Simple pass,58.0,93.0,52.0,77.0
18,Opponent18,Opponent18_D3,Opponent18_M4,2H,2165.4925169999997,Pass,Simple pass,52.0,77.0,60.0,84.0
18,Opponent18,Opponent18_M4,,2H,2167.2958179999996,Pass,High pass,60.0,84.0,77.0,64.0
18,Huskies,Huskies_D2,Huskies_G1,2H,2174.344714,Pass,Simple pass,23.0,36.0,5.0,43.0
18,Huskies,Huskies_G1,Huskies_F1,2H,2177.182025,Pass,Launch,5.0,43.0,69.0,28.0
18,Huskies,Huskies_F1,,2H,2179.7761229999996,Duel,Ground loose ball duel,69.0,28.0,67.0,32.0
18,Opponent18,Opponent18_D2,,2H,2180.2258089999996,Duel,Ground loose ball duel,31.0,72.0,33.0,68.0
18,Opponent18,Opponent18_D2,Opponent18_M2,2H,2180.8638330000003,Pass,Head pass,33.0,68.0,65.0,66.0
18,Opponent18,Opponent18_M2,,2H,2181.7494930000003,Duel,Air duel,65.0,66.0,45.0,89.0
18,Huskies,Huskies_M1,,2H,2181.952029,Duel,Air duel,35.0,34.0,55.0,11.0
18,Huskies,Huskies_F2,,2H,2187.3743999999997,Pass,High pass,55.0,11.0,79.0,10.0
18,Opponent18,Opponent18_D3,Opponent18_F2,2H,2192.062237,Pass,High pass,21.0,90.0,73.0,87.0
18,Opponent18,Opponent18_F2,,2H,2195.182396,Duel,Ground attacking duel,73.0,87.0,62.0,84.0
18,Huskies,Huskies_D2,,2H,2195.3835529999997,Duel,Ground defending duel,27.0,13.0,38.0,16.0
18,Opponent18,Opponent18_F2,,2H,2196.9189109999998,Duel,Ground attacking duel,62.0,84.0,65.0,93.0
18,Huskies,Huskies_D5,,2H,2196.9766149999996,Duel,Ground defending duel,38.0,16.0,35.0,7.0
18,Huskies,Huskies_F2,,2H,2202.3901020000003,Pass,High pass,35.0,7.0,48.0,7.0
18,Opponent18,Opponent18_D3,,2H,2202.4993459999996,Pass,Head pass,52.0,93.0,68.0,84.0
18,Huskies,Huskies_D5,,2H,2204.0680730000004,Pass,High pass,32.0,16.0,68.0,13.0
18,Opponent18,Opponent18_D3,,2H,2205.885795,Duel,Ground defending duel,32.0,87.0,35.0,94.0
18,Huskies,Huskies_M6,,2H,2205.9633949999998,Duel,Ground attacking duel,68.0,13.0,65.0,6.0
18,Huskies,Huskies_M6,Huskies_D5,2H,2210.902954,Pass,Simple pass,65.0,6.0,34.0,11.0
18,Huskies,Huskies_D5,Huskies_M1,2H,2213.0944769999996,Pass,Simple pass,34.0,11.0,39.0,36.0
18,Huskies,Huskies_M1,,2H,2216.2871889999997,Others on the ball,Touch,39.0,36.0,54.0,48.0
18,Huskies,Huskies_M1,Huskies_D7,2H,2219.1922189999996,Pass,Simple pass,54.0,48.0,60.0,93.0
18,Huskies,Huskies_D7,Huskies_M1,2H,2222.406365,Pass,Simple pass,60.0,93.0,53.0,76.0
18,Huskies,Huskies_M1,Huskies_M10,2H,2225.228988,Pass,Simple pass,53.0,76.0,57.0,57.0
18,Huskies,Huskies_M10,Huskies_D6,2H,2226.7633400000004,Pass,Simple pass,57.0,57.0,33.0,73.0
18,Huskies,Huskies_D6,Huskies_M1,2H,2229.8024459999997,Pass,Simple pass,33.0,73.0,45.0,66.0
18,Huskies,Huskies_M1,Huskies_D6,2H,2231.1648619999996,Pass,Simple pass,45.0,66.0,33.0,76.0
18,Huskies,Huskies_D6,Huskies_M10,2H,2234.072282,Pass,Simple pass,33.0,76.0,63.0,63.0
18,Huskies,Huskies_M10,Huskies_M4,2H,2236.2815710000004,Pass,Simple pass,63.0,63.0,65.0,78.0
18,Huskies,Huskies_M4,,2H,2237.7681110000003,Pass,Simple pass,65.0,78.0,77.0,89.0
18,Opponent18,Opponent18_F3,,2H,2239.331636,Duel,Ground defending duel,23.0,11.0,23.0,7.0
18,Huskies,Huskies_D7,,2H,2240.0039690000003,Duel,Ground attacking duel,77.0,89.0,77.0,93.0
18,Huskies,Huskies_D7,,2H,2241.972618,Duel,Ground defending duel,77.0,93.0,75.0,84.0
18,Opponent18,Opponent18_F3,,2H,2243.090435,Duel,Ground attacking duel,23.0,7.0,25.0,16.0
18,Huskies,Huskies_M4,,2H,2243.3363520000003,Duel,Ground defending duel,75.0,84.0,41.0,86.0
18,Opponent18,Opponent18_F3,,2H,2246.198423,Duel,Ground attacking duel,59.0,14.0,61.0,19.0
18,Huskies,Huskies_M1,,2H,2246.259972,Duel,Ground defending duel,41.0,86.0,39.0,81.0
18,Opponent18,Opponent18_F3,,2H,2248.3184549999996,Duel,Ground attacking duel,61.0,19.0,68.0,27.0
18,Huskies,Huskies_D7,,2H,2248.528284,Duel,Ground defending duel,39.0,81.0,32.0,73.0
18,Huskies,Huskies_D7,,2H,2249.997327,Foul,Foul,32.0,73.0,39.0,81.0
18,Opponent18,Opponent18_M2,,2H,2294.4188350000004,Foul,Out of game foul,65.0,28.0,100.0,100.0
18,Opponent18,Opponent18_D4,,2H,2334.630365,Duel,Air duel,65.0,12.0,54.0,17.0
18,Huskies,Huskies_M4,,2H,2335.3182319999996,Duel,Air duel,35.0,88.0,46.0,83.0
18,Huskies,Huskies_M4,,2H,2337.203909,Duel,Ground attacking duel,46.0,83.0,64.0,71.0
18,Opponent18,Opponent18_D4,,2H,2337.45038,Duel,Ground defending duel,54.0,17.0,36.0,29.0
18,Huskies,Huskies_M4,,2H,2339.880507,Duel,Ground attacking duel,64.0,71.0,65.0,73.0
18,Opponent18,Opponent18_M4,,2H,2340.4531779999998,Duel,Ground defending duel,36.0,29.0,35.0,27.0
18,Opponent18,Opponent18_M6,Opponent18_D1,2H,2344.421139,Pass,Simple pass,35.0,27.0,25.0,27.0
18,Opponent18,Opponent18_D1,Opponent18_M4,2H,2348.035036,Pass,Simple pass,25.0,27.0,24.0,17.0
18,Opponent18,Opponent18_M4,Opponent18_M6,2H,2349.9028049999997,Pass,Simple pass,24.0,17.0,35.0,22.0
18,Opponent18,Opponent18_M6,Opponent18_F3,2H,2352.2438620000003,Pass,Simple pass,35.0,22.0,34.0,12.0
18,Opponent18,Opponent18_F3,Opponent18_D4,2H,2354.7942000000003,Pass,Simple pass,34.0,12.0,30.0,21.0
18,Opponent18,Opponent18_D4,Opponent18_D1,2H,2356.184668,Pass,Simple pass,30.0,21.0,33.0,35.0
18,Opponent18,Opponent18_D1,Opponent18_F3,2H,2357.047186,Pass,Simple pass,33.0,35.0,28.0,4.0
18,Opponent18,Opponent18_F3,Opponent18_D4,2H,2365.352231,Pass,Simple pass,28.0,4.0,29.0,7.0
18,Opponent18,Opponent18_D4,Opponent18_F2,2H,2367.3506399999997,Pass,Simple pass,29.0,7.0,43.0,20.0
18,Opponent18,Opponent18_F2,Opponent18_M2,2H,2369.994657,Pass,Simple pass,43.0,20.0,53.0,49.0
18,Opponent18,Opponent18_M2,Opponent18_M6,2H,2372.9078579999996,Pass,Simple pass,53.0,49.0,69.0,40.0
18,Opponent18,Opponent18_M6,Opponent18_M3,2H,2375.3191960000004,Pass,Simple pass,69.0,40.0,73.0,88.0
18,Opponent18,Opponent18_M3,,2H,2377.828926,Pass,Simple pass,73.0,88.0,82.0,86.0
18,Huskies,Huskies_D5,Huskies_D6,2H,2380.048121,Pass,Simple pass,18.0,14.0,12.0,18.0
18,Huskies,Huskies_D6,,2H,2383.226633,Others on the ball,Touch,12.0,18.0,31.0,40.0
18,Huskies,Huskies_D6,Huskies_F1,2H,2386.3095670000002,Pass,High pass,31.0,40.0,64.0,27.0
18,Huskies,Huskies_F1,,2H,2388.6354819999997,Duel,Air duel,64.0,27.0,45.0,50.0
18,Opponent18,Opponent18_D2,,2H,2388.680907,Duel,Air duel,36.0,73.0,55.0,50.0
18,Opponent18,Opponent18_M4,Opponent18_M6,2H,2393.8893550000003,Pass,Simple pass,55.0,50.0,72.0,36.0
18,Opponent18,Opponent18_M6,,2H,2396.667009,Pass,Simple pass,72.0,36.0,75.0,24.0
18,Huskies,Huskies_M10,,2H,2397.4370120000003,Others on the ball,Touch,25.0,76.0,30.0,62.0
18,Huskies,Huskies_M1,Huskies_F2,2H,2398.123743,Pass,Simple pass,30.0,62.0,36.0,37.0
18,Huskies,Huskies_F2,Huskies_M4,2H,2399.3082489999997,Pass,Simple pass,36.0,37.0,32.0,64.0
18,Huskies,Huskies_M4,Huskies_M10,2H,2400.63493,Pass,Simple pass,32.0,64.0,56.0,62.0
18,Huskies,Huskies_M10,,2H,2403.507237,Duel,Ground attacking duel,56.0,62.0,54.0,45.0
18,Huskies,Huskies_M10,,2H,2405.282679,Duel,Ground attacking duel,54.0,45.0,52.0,22.0
18,Opponent18,Opponent18_M3,Opponent18_D3,2H,2408.7228910000003,Pass,Simple pass,48.0,78.0,46.0,73.0
18,Opponent18,Opponent18_D3,,2H,2410.417348,Pass,Simple pass,46.0,73.0,40.0,73.0
18,Huskies,Huskies_M6,Huskies_F1,2H,2412.0174829999996,Pass,Simple pass,60.0,27.0,88.0,46.0
18,Huskies,Huskies_F1,,2H,2414.7875169999998,Duel,Ground attacking duel,88.0,46.0,87.0,36.0
18,Huskies,Huskies_F1,,2H,2416.335621,Shot,Shot,87.0,36.0,0.0,0.0
18,Opponent18,Opponent18_G1,,2H,2417.873049,Save attempt,Reflexes,100.0,100.0,13.0,64.0
18,Opponent18,Opponent18_D4,Opponent18_F3,2H,2431.201733,Pass,Simple pass,66.0,10.0,68.0,30.0
18,Opponent18,Opponent18_F3,Opponent18_M2,2H,2435.4662019999996,Pass,Simple pass,68.0,30.0,70.0,59.0
18,Opponent18,Opponent18_M2,,2H,2437.0205180000003,Pass,Simple pass,70.0,59.0,74.0,64.0
18,Huskies,Huskies_D2,,2H,2438.2440530000003,Duel,Ground defending duel,26.0,36.0,45.0,12.0
18,Opponent18,Opponent18_F2,,2H,2438.645291,Duel,Ground attacking duel,74.0,64.0,55.0,88.0
