marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	34874938	RB94IEH64NURO	B00205JY78	981045906	personalized pacifiers pacifier	Baby	5	0	0	N	Y	Perfect	It was a gift I was looking for.  Couldn't find even at Disney.  They should make many more different styles	9/7/2013
US	29754032	R2XX2BE16GGOY6	B001FGL9X0	812583172	wubbanub brown puppy pacifier	Baby	5	0	0	N	Y	Love it!	My infant loves it!! It washes wonderfully in the washing machine :-) Well worth the money! You will not be disappointed!	9/7/2013
US	10165263	R2YBJQIRD2DY7Q	B00AHO6SH8	667171015	fctry - baby pacifiers	Baby	5	0	0	N	Y	Its Great!	Oh my is this thing cute! And best of all my grandson loves it. And everyone who saw him with it adored it too.	9/7/2013
US	18287963	R1ODU4N5V9AW73	B0081ZOV06	473538559	"philips aventbpa free soothie pacifier, 3+ months, green, 2 count"	Baby	1	2	4	N	Y	Didn't recieve the product listed	"This product listed is the Soothie 0-3 months, I received the 3+ month version which is much harder and my newborn hates them.  Unfortunately, since the package looks the same I didn't realize it until I already took them out, sterilized them, and let him use it.  I couldn't figure out why he kept spitting it out until I looked closer and realized it is a thicker plastic and says Super Soothie on it.  The picture of the product also shows it as 0-3m.  Very disappointed as these are hard to find locally and are they only style my son will take.  Product description and picture really should be changed to show what is really being shipped."	9/6/2013
US	13079685	RDG3YQMAJ469N	B000ZD3YG4	858196820	"hawaii medial gumdrop pacifier - newborn, natural scent"	Baby	5	0	0	N	Y	Hawaii Medical GUMDROP	I like this ....well not me so much as my son.  Got this one at the Hospital and threw away all the ones I bought before he was born.  I bought this one as a spare just in case the hospital one got lost.	9/6/2013
US	51906150	R23TRDMK7TQV0Z	B0053KKPZ2	423664880	"philips avent bpa free super soothie pacifier, 3 months+ [colors vary] 2 ea"	Baby	3	1	1	N	Y	not really for 3 mo	"I would say this is more like a 5-6+ month baby that's using a binky. The 3 month baby is still on your breast, which is significantly softer than these pacifiers."	9/6/2013
US	34101912	RIVUXCFI5PMDZ	B003C0AH3U	481329985	"mlb team pacifiers, 2-pack"	Baby	5	0	0	N	Y	Adorable	These are as cute as they can be.  I doubt anyone else will be giving Cardinal pacifiers at the shower.	9/6/2013
US	25012186	RDNYIII3CNOE	B0028IDXDS	450475749	wubbanub brown monkey pacifier	Baby	5	0	0	N	Y	best pacifier	"You need to get more than one, because it becomes such a favorite. Our grandson loves his monkey. Before he could grasp, he could still pull it into him because of the attached toy. We have twin grandchildren, boy and girl. One is not into pacifiers, and her Wabbanub was never a hit, but the other had more trouble calming, and this helped him keep his needed soother in his mouth."	9/5/2013
US	40683294	R2GNQ2WWXAI5Q	B0042TO3NK	21803708	wubbanub infant plush toy pacifier giraffe	Baby	4	0	0	N	Y	Baby loves to snuggle with his wubbanubs!	"My kid loves wubbanubs.  I received a frog one for my baby shower, and, even though my little boy doesn't rely too much on comfort sucking, he really appreciates having the frog around, so I bought him a little giraffe that could stay in his nursery for when he is soothing himself to sleep.  He almost never uses the pacifier , but loves to chew the side.  He also loves to study the faces and then, naturally, he needs to eat the faces...because that's just what babies do :)  This is a great addition to a baby shower gift, in my opinion!"	9/5/2013
US	43772647	R3JA6XC7YEGJND	B004KMZHX4	678689917	the first years 100 count pacifier wipes (discontinued by manufacturer)	Baby	2	0	0	N	Y	Cheap packaging	The bottom part to the container likes to fall off.  Pretty annoying... But could have been just mine from shipping or warehouse.	9/5/2013
US	47777833	R2MAGKOPVZJHOC	B00AHO6SH8	667171015	fctry - baby pacifiers	Baby	4	0	0	N	Y	Funny	"It was a present to a friend of mine so I can't say the way it performs, but it looks funny."	9/5/2013
US	48079109	R1T3T1SU68TRHK	B0028IDXDS	450475749	wubbanub brown monkey pacifier	Baby	5	0	0	N	Y	cutest chupon eva	I recomand this prodect to anyone it is so cute i got it for my nephew and i wasnt sure he'd like it since he only likes the chupon the hospital gave him and rejects all other but i decided to get it anyway and he loved it XD (chupon means pacifer in spanish)	9/5/2013
US	44671103	R395YA7C9M64MB	B003CK3LDI	392768822	wubbanub infant pacifier - giraffe	Baby	4	0	0	N	Y	"Cute product, probably not super useful for babies under 6 months..."	"This product is ADORABLE and I love it just for that.  I bought it for my 3 month old because she was waking several times during naps for her binky and I thought maybe this would help.  So far I think she is just too little as she lacks the coordination to actually make her hands work exactly how she would like, so she ends up accidentally pulling out the WubbaNub more often than she is able to get it to her mouth on her own. I think in a couple of months she will definitely have the hang of it since it's obvious she gets the idea that giraffe = binky! :)"	9/5/2013
US	47448328	R8P4F4P6JNYU4	B004IY6AGW	572944212	wubbanub soft toy and pacifier	Baby	4	0	0	N	Y	Cute!	My baby loved her &#34;Ellie&#34;. She hated being in her carseat and the wubbanub soothed her to sleep every time. The elephant is adorable.	9/5/2013
US	30155432	R21YFTVE54RH69	B0057EEC3A	218530709	"philips avent translucent orthodontic infant pacifier, 0-6 months"	Baby	3	0	1	N	Y	Hard to find because of color	"The only problem I had with this pacifier was the color! Since it's clear, it was very hard to find it in the crib during the night with low lights.<br /><br />Nowadays my baby prefers her thumb, so she does't accept the pacifier anymore."	9/4/2013
US	25840042	R1R9V1X4ASLR36	B008X6RH8Q	158540300	nuk pack of 8 sports pacifier	Baby	5	0	0	N	Y	Cute	Cute pacifiers. They contour (unlike some other brands) making it easy to keep in their mouth. I liked getting a bunch of sports (or a similar theme) because then I knew which pacifiers where which sizes as I was finding them around the house to transition them out.	9/4/2013
US	34205957	RFS79PXJVAWYH	B006QO57AC	293975317	nuk 2 count trendline orthodontic pacifier	Baby	1	7	8	N	Y	Paci	"The photo doesn't show exactly what you get,  I picked this one because I have a girl and it contained one color for girls and one for boys."	9/4/2013
US	12383173	R3I7XLUU5Z2YXC	B003CK3LDI	392768822	wubbanub infant pacifier - giraffe	Baby	4	0	1	N	Y	Baby liked it!	Well not sure what the baby would say but since she seems to enjoy the pacifier I would have to give this a pretty good rating.  Her Mom also bought the other animal too!	9/3/2013
US	13890919	R39G9V4BGN3YHS	B00BI2V7JW	515907812	nuby paci cradle pacifier box	Baby	5	0	0	N	Y	Good for Soothies	"It was tricky finding a case to fit the Philips Soothie pacifiers. This one fits wonderfully and I really like that it's hard plastic, as it is easy to clean."	9/3/2013
US	50608106	R1JJG2SL8SMF85	B0006FHB5Q	626046952	changing lifestyles safe-er-grip 11.5 balance assist bar	baby	5	2	2	n	y	this sucker really sticks!	"i have a very deep, long, straight-sided fiberglass jetted bathtub which is not easy to climb out of.  i bought this handle to use as a balance point rather than something to carry my weight.  as with many similar tubs, each side has a wider, flat section and this 11.5 inch bar fits perfectly.  it is the same color as the tub and blends right in.  i do test it to be sure it is firmly attached before using it, but i am amazed at how powerful the suction is - there is no way i could remove this bar from the tub surface without releasing the two catches. it has been the perfect solution for me.<br /><br />i bought my first 11.5 inch safer grip in 2009 -  it  is still attached to my tub and cannot be pulled free.  i test it regularly, but the original suction (which is now 4 years old) still holds.  i'm so happy with it that i've ordered a couple more for tubs and tile showers at my house and at my mother's. it sticks as well to my tiled shower walls as it has to the tub. please note this review is for the 11.5 inch version only.  i was disappointed in the larger 16-17 inch size which did not adhere well to my tile."	9/3/2013
us	15901759	r4dtcmct7ifsj	b00b0cz962	409634714	playtex binky most like mothers nipple latex pacifiers 0-24 months	baby	4	0	0	n	y	binky's are the best!!!	i found that only these pacifiers kept my babes happy. the latex was more pleasing to them over plastic.  now i am buying for my grand kids and they to love them.	9/3/2013
us	24907340	rhhzgq590is30	b0031qpnes	543715788	stork craft custom hoop glider and ottoman	baby	3	0	1	n	y	"pretty, but squeaks and spring popped"	"it looks beautiful and was super easy to assemble. but during the first 2 weeks of use one of the &#34;springs&#34; popped out of place and neither one of us is strong enough to stretch it to get it back in the hole. (i'm 5'4&#34; and 125 lbs with an 8 lb baby...theres no way we should be popping springs in anything.) and there is one joint in the glider that now squeaks like crazy. both issues were in the part that came pre-assbled. i wish i would have purchased this at a local store, because i would have brought it back."	9/3/2013
us	35992329	r3rhly54jetdp0	b00c8700zs	217051824	"britax b-agile stroller, peacock (prior model)"	baby	4	2	3	n	y	best stroller in the market!	"i bought a different stroller before my baby was born, which was so bulky i could not carry it, especially after having a c section. i bought this stroller coz its light weight. it's amazing and comfortable for the baby. only problem is u have to buy extra organizer and snack tray which wud actually make the stroller costlier than they list because u cannot live without those two. also the storage space below the seat is small and my diaper bag can never fit there. but still i love this lightweight stroller, which makes life much easier."	9/3/2013
us	22727354	r2dvjl3ypdo8fy	b004le8tae	650020097	"c.r. gibson first year calendar, stickers provided, measures 11 x 18 - made with love"	Baby	4	0	0	N	Y	So cute	Such a cute calendar.  Wish it had more variety of stickers for different occasions.  It definitely helps me keep up with all of his milestones.	9/3/2013
US	48509738	RCROYZS33JHDN	B0045I6IA4	246038397	"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary"	Baby	5	0	0	N	Y	soothie Pacifier	Gave as a gift at a baby shower.  Was listed on Mom's baby registry.  Have not heard any issues from new Mom.	9/3/2013
US	10945676	R1A2UENR50NNP1	B004IY6AGW	572944212	wubbanub soft toy and pacifier	Baby	5	0	0	N	Y	LOVE LOVE LOVE	"My daughter is obsessed with her wubba nub, the elephant in particular. She can't sleep without it. She doesn't even use the paci part, she like to move around with the legs in her mouth. She goes to sleep with the wubba nub in her hand and thumb in her mouth. I had to buy another for back up!"	9/3/2013
US	44234705	R1ISPW97XWI9DB	B001FGL9X0	812583172	wubbanub brown puppy pacifier	Baby	5	0	0	N	Y	Puppy love	Only thing that matters is my grand daughter is extremely attached (literally) to her &#34;puppy&#34; and when the tattered original went missing time was of the essence. Thanks for your speedy delivery.	9/2/2013
US	36706583	RJY3PY4Q5SP07	B007SCL0KW	658527424	ken health - mini medicator - baby medicine dispenser/pacifier with free syringe	Baby	5	0	0	N	Y	Great Idea	"It is a great idea and works perfectly. My baby takes medicine better with this pacifier. There is one thing that I do not like, the hole on the bottom of the pacifier (through which the babies suck the medicine out) is a little bit too big, it is too easy to be choked by the liquid."	9/2/2013
US	43441295	R1DXRWH7Q1HYRF	B00A0ACI4Q	634651320	wubbanub infant pacifier alligator - limited edition	Baby	5	0	0	N	Y	Perfect for my baby	He loves his wubbanub. He uses it all the time and it comes in handy at night when he is searching for it half asleep he can find it easily. Hes like his little pal. Very easy to wash just toss into the washer and dry and its perfect very well made he has beaten the crap out of it and it is still holding strong.	9/2/2013
US	46907277	RTGP9F2U1HICA	B0047PAHUW	106521272	wubbanub elephant pacifier	Baby	5	0	0	N	Y	My son loves this	My son loves this product and everyone sees it and wants one too. I have a stash of them saved for baby shower gifts!	9/2/2013
US	48113602	R32OGBMFASRHJO	B00BVUQEWG	211963857	"mam night bpa free glow in the dark silicone pacifier, 6 months, 2 pack"	Baby	5	0	0	N	Y	love that they glow...easier to find at night.	I love these glow-in-the-dark binkies for my little one...easier to find at night and I love that thety came with a carrying case.	9/2/2013
US	46907277	R4XSFIBW1G19H	B003PCYMP4	911821018	wubbanub lamb infant pacifier	Baby	5	0	0	N	Y	My son loves this	My son loves this product and everyone sees it and wants one too. I have a stash of them saved for baby shower gifts!	9/2/2013
US	33763005	R4DBZV62A5RK6	B001FGL9X0	812583172	wubbanub brown puppy pacifier	Baby	2	0	0	N	Y	Shipping destroyed the bag.	"The pacifier is packaged in its own bag, which is fine. However, the packagers at Amazon used tape to wrap my package to another cardboard square. It destroyed the original packaging. I was gifting this pacifier so I had to come up with a clever way to repackage it. The pacifier was not damaged and it was a hit at the baby shower. It's very cute. This may not be a big deal for you, just a precaution if you are gifting this to someone...the package may not arrive presentable."	9/2/2013
US	17751779	R1EZK8EHPP00BH	B000AKB4IM	295960359	the original billy-bob teeth two front teeth pacifier	Baby	5	0	0	N	Y	Its the cutest	"Love it,  My baby is the cutest when he uses this pacifier!!!  My baby loves it and we make him use it at every chance"	9/2/2013
US	38156170	R17AV3FUMMGH6U	B004IOHN8Q	610554685	the first years 2 pack gumdrop infant pacifier	Baby	5	0	0	N	Y	Well...	"We had two of these and our daughter loved them, so.... we got sick of finding them or cleaning them.  Hey, they're cheap, right?  So I ordered 6 sets of 2.  12.... so we'd have 14 total.  Within 3 days of all 12 arriving, being sanitized and ready for use, she stopped using a pacifier.  Argh... or... YAY?  Frustrating I bought, opened, and used them all immediately.  Awesome that theres no weening her off a pacifier.  All in all, I consider it a win!"	9/2/2013
US	42859035	R1C25GYZHEUG1A	B0047PAHUW	106521272	wubbanub elephant pacifier	Baby	5	0	0	N	Y	PErfect	"OK.. everything is all right. All perfect, product is the same of the sale. Very beatiful and cool. I Recomend"	9/2/2013
US	46907277	RP7YF8B6RCP45	B003CK3LDI	392768822	wubbanub infant pacifier - giraffe	Baby	5	0	0	N	Y	My son loves this	My son loves this product and everyone sees it and wants one too. I have a stash of them saved for baby shower gifts!	9/2/2013
US	35264325	R1T3Q5VW53MGFZ	B00005C0KD	451617076	gerber first essentials 2 pack soft center latex pacifier	Baby	5	1	1	N	Y	Not the right size	"My daughter is in love with her pacifier and these are the only ones she'll take. We found them while on holiday to the US and bought what we thought was a good stock of them but now we're down to only 2!<br /> My problem with my order is that the size wasn't specified when I ordered and I was sent 0-6month pacifiers when I actually wanted the bigger type so she won't take these ones. So for me, it was a  waste of money sadly (lots of money because it was an international order and the shipping was expensive)<br />Not the fault of the seller, I must add."	9/2/2013
US	29928875	R1OB43NB7DH7RM	B004RQUYDG	137289931	kidz-med veratemp 5-in-1 non-contact thermometer #11900 with pacifier medicine dispenser	Baby	5	0	1	N	Y	MARVELOUS  DEVICE	"This is an excellent product. It may look a little expensive for a thermometer, but it's a good price if you consider the peace of mind the can bring to your life, especially at night when you have a sick infant or toddler having fever episodes due to a virus or other reason. When after struggling to give them some medicine and help to go to sleep, They finally feel better and go to sleep, the last thing you want to do is to wake them up by trying to check on theirs temperature. When my 1 year old daughter was sick with flu like symptons, including fever, it was a big relief for me and my wife knowing that we could just get close to her and check her temperature without touching her body; that made a world of a difference. We compared this thermometer we many others we have and find it to be as accurate as any good conventional thermometer could be. Thank you AJ WHOSALE for this wonderful product.                                         ***Feb 25, 2016.-- Still Wonderfull after about 3 years of use. Working p erfectly. Thanks one more time for this device. It's been a really useful tool the past 3 years.  Part of my best invested money."	9/2/2013
US	16134261	RNFCZZQBC69UF	B006ZM043U	147016145	"nuk hello kitty puller pacifier, 6-18 months"	Baby	5	1	1	N	Y	Great for twins.	"I purchased  these for my twin granddaughters. They love the hello kittys.  I should have ordered another package, because they keep loosing them around the house!"	9/2/2013
US	36706583	R13OR55US66OW7	B0028H3ACS	380619977	wubbanub tabby kitten pacifier	Baby	5	0	0	N	Y	"Love it, but smaller than i thought."	"I love the product. Very cute and it stays longer than normal pacifier. But, it is much small than I thought."	9/2/2013
US	42859035	R2BIN992PJHSES	B0081ZOWC8	246038397	"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary"	Baby	5	0	0	N	Y	PErfect	"OK.. everything is all right. All perfect, product is the same of the sale. Very beatiful and cool. I Recomend"	9/2/2013
US	14097941	R1LTAY2J09ROMY	B0042TO3NK	21803708	wubbanub infant plush toy pacifier giraffe	Baby	5	0	0	N	Y	Love this!	We Absolutely love this Pacifier! My daughter never loses it and she snuggles with the giraffe as she falls asleep	9/2/2013
US	10873715	R3AAOQCWJ3VH55	B003PCYMP4	911821018	wubbanub lamb infant pacifier	Baby	5	1	1	N	Y	Innovative!	"This is my favorite pacifier. I bought it when my baby was 3 months old. I love that my baby can better keep this in her mouth. Of course, sometimes she still grabs onto the lamb and pulls it out, but the design of this is such that it doesn't fall on the floor nearly as often. I find it most helpful in the car. I can tuck the lamb in the seatbelt straps to somewhat keep it in place, but it is still loose enough that she can pull it out if she really doesn't want it. I bought a second one (different animal). There are so many cute ones to choose from."	9/2/2013
US	42859035	R1FXTSV5STCFLI	B0028IDXDS	450475749	wubbanub brown monkey pacifier	Baby	5	0	0	N	Y	Perfect	"OK.. everything is all right. All perfect, product is the same of the sale. Very beatiful and cool. I Recomend"	9/2/2013
US	27935220	R2IY0503L0Y9RX	B003LW4J6K	240496854	ecopiggy orthodontic natural pacifier (1pk)	Baby	5	0	0	N	N	THE Pacifier	"This was THE pacifier for my son.  We couldn't go anywhere without it, it was his #1 necessity.  No other paci would do."	9/2/2013
US	20209666	R24IA586MF96KB	B0032XZVCY	858196820	"hawaii medial gumdrop pacifier - newborn, natural scent"	Baby	3	0	0	N	Y	The only pacifier my daughter will use.	"This is the only pacifier my daughter will use, however after less than 6 weeks of use the inner plastic gaurd started to come through the silicone. We have 8 of them all together and only 2 of them had problems though."	9/2/2013
US	4229232	R38U5ABV220B88	B00AHO43BG	667171015	fctry - baby pacifiers	Baby	5	0	0	N	Y	I love it!	"I live in Brazil and here it is difficult to find this product. Everywhere I go with my son using a pacifier, all love!<br />Besides beautiful, it is still very safe and comfortable."	9/2/2013
US	36738399	RG8HZC66CVB1P	B006G9F8AQ	454116188	"2 pack natursutten bpa free natural rubber pacifier, butterfly shield, orthodontic nipple"	Baby	4	1	2	N	Y	I like these but baby didn't	I wanted to switch my baby from the Ecopiggies to Natursutten but she just wouldn't have it. The Ecopiggies are hollow in the middle and have a hole so they are super soft to suck on. These on the other hand have the little hole in the middle plugged up making the pacifier a bit stiffer. It is nice thought that water (and germs) don't get in there like it does inside the Ecopiggies. Babies are all different and I wish I had introduced these pacifiers before the Ecopiggies.	9/2/2013
US	22027580	RXPXBSE9TY7SA	B003CK3LDI	392768822	wubbanub infant pacifier - giraffe	Baby	5	0	0	N	Y	My sons favorite!	"He absolutely loves his giraffe.  It stays in his crib easier then a regular pacifier, which can fall between the slats.  He loves holding on the the cuddly giraffe."	9/2/2013
US	19058	RMVV1AWSX20C4	B0042TO3NK	21803708	wubbanub infant plush toy pacifier giraffe	Baby	4	0	0	N	Y	too cute.	I'm still pregnant so I haven't got to use it yet but hopefully it holds up and stays together well. I guess it's a little on the expensive side for a pacifier but it was giraffe and I couldn't pass it up!	9/1/2013
US	22288118	RA8YS58ABZR9O	B009YY4PBI	502209492	pacifier - wubbanub infant plush pacifier - turtle	Baby	5	0	1	N	Y	Absolute adorable!	"This pacifier is soo cute. My son really likes it. It is easy to use, the animal is soft and goes with us everywhere! One of his favorite things!"	9/1/2013
US	47851454	R3582UVXG2K5WQ	B000ROKDC4	460495350	"nuk 2 pack silicone orthodontic bpa free juicy pacifier, size 1"	Baby	4	1	1	N	Y	Wrong color sent to me	"Our first baby would only use the Nuk pacifiers and was very happy with them. I ordered the blue ones for our baby boy to be born in a couple weeks, however received pink ones in the mail. Now I have to return them."	9/1/2013
US	20498673	R1OGO3XGPDCONN	B00BIFACTU	955350284	dr. brown's prevent classic pacifier	Baby	5	0	0	N	Y	Great	This product was delivered exactly as I expected. I am very happy with this item and look forward to giving it as a gift.	9/1/2013
US	24091568	R1VQN9H0399SQS	B003LW4J6A	240496854	ecopiggy orthodontic natural pacifier (1pk)	Baby	5	0	0	N	Y	great!	These are great but my baby didn't take them--not the products fault. It is well made and worth the price.	8/31/2013
US	36642107	RAKFO9JUKG472	B0017I79X0	148951957	gerber natural flex silicone pacifier 2/ pk - pink and green	Baby	3	0	0	N	Y	Pacifier	"I can't say whether my baby likes it or not because I've bought about 10 different pacifiers now and not one will she take. It's an okay, &#34;throwback&#34; pacifier."	8/31/2013
US	5459359	RG9504W4IQZNY	B003CK3LDI	392768822	wubbanub infant pacifier - giraffe	Baby	5	0	0	N	Y	Amazing!	The wubbanub is the most amazing thing ever made! It works great to always have in the car seat! Even if they don't always need the pacifier part all the time! Lol its really nice for when they spit it out! Much easier to catch before it hits the ground! Love mine! :)	8/31/2013
US	20025162	R31P5PX0161NHT	B000ROME3U	772280665	"gerber nuk newborn orthodontic pacifier latex size1, colors vary"	Baby	5	0	0	N	Y	Great Paci!	This is the only kind of paci both my daughter and son would take. The price is great and they are perfect for us.	8/31/2013
US	25935492	R2VCUOTMROL7PF	B0028IDXDS	450475749	wubbanub brown monkey pacifier	Baby	5	0	0	N	Y	My Monkey Loves His Monkey	"I bought this for my 4 month old as he had trouble maneuvering his regular pacifier.<br /><br />I am quite impressed at how well made the overall product is made. The monkey is soft and with beans in the hands and feet. The pacifier, which is a Soothie, the same kind they give you in hospitals, is very securely attached. I've tugged on it and have no concerns about it coming off.<br /><br />As I it comes with a Soothie, which is Monkey's favourite, he took to it right away. There was a slight learning curve in getting him used to it, but he quickly got the hang of it."	8/30/2013
US	2850886	R11TIO0TRMI3CJ	B003CK3LDI	392768822	wubbanub infant pacifier - giraffe	Baby	5	0	0	N	Y	Wubbanub	My grandson loves his giraffe wubbanub.  It makes finding the pacifier easy and gives him something to hang on to.	8/30/2013
US	36248505	R273MRGCW8966U	B0027A5FUQ	515907812	nuby paci cradle pacifier box	Baby	4	0	0	N	Y	Nice holder	"I have another brand that won't lock shut and opens all the time and the pacifiers fall out this one is great I can fit two soothie pacifiers in it and I know if won't open, it takes a little force to get it open but I'd rather it be a lil tough than too loose and opening all the time. Overall I have three of these and I love them."	8/30/2013
US	47626572	R3T1CTI6FYXDPL	B001FGL9X0	812583172	wubbanub brown puppy pacifier	Baby	1	0	2	N	Y	POOR Quality	I bought the same item 2 years ago and it was much better quality.  I don't what happened but this thing is cheap and sucks my little one won't even use it	8/30/2013
US	20934980	RZMUV9XS2CE1T	B008LIHO7U	44176469	philips avent scf192/04 3 months & up soothie pacifier 2 count - 3 pack (6 pacifiers total)	Baby	5	1	2	N	N	A great paci	We did not think we would be able to find these. Our new baby feel in love with the hospital pacifier. He loves them and they are much more durable and less expensive than others.	8/30/2013
US	11653043	R3ZV11TKHDDOL	B0045I6IA4	246038397	"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary"	Baby	5	0	0	N	Y	Her fav	We use these and the similar Gumdrop paci but these are just a little softer and our little one's favorite.	8/30/2013
US	5584849	R2LVWP87792IFQ	B0057EEC62	439223023	"philips avent bpa free translucent orthodontic infant pacifier, 0-6 months, 2 pack"	Baby	5	0	0	N	Y	A must have.	Philips AVENT  is the only satisfying pacifier for my baby girl.  She does not like any of the other brand pacifiers.	8/30/2013
US	38446126	R19IPONUAGPT6V	B003PCYMP4	911821018	wubbanub lamb infant pacifier	Baby	5	1	1	N	Y	Love them	"Started off with the Lamb and then because it was such an important part of grandson's accommodation to play and security,ordered other animals.  East for the baby and parents, can catch easily and lays on baby's chest.  Love to see him cuddle the animals."	8/30/2013
US	22145582	R16L1LXQ3LUD11	B0057EEC44	589029650	"philips avent bpa free nighttime infant pacifier, 0-6 months, 2-count"	Baby	1	0	2	N	Y	my daughter hated it	"and my dog ate the rubber part and then spit it out... that must mean something. In fact, the only cool thing about these is they glow in the dark. But, I would rather not have my daughter chew on glow in the dark stuff. That's just me. Although, they did come with covers and in a hard case so that happened to be awesome and helpful for other bubbies I purchased. Thank you Avent."	8/30/2013
US	46560071	R1V7NN1C9JHWFA	B000ZEXKJE	996130662	gumdrop pacifier full-term natural scent orange 5 pack	Baby	5	0	0	N	Y	"With persistence, it works"	"My baby doesn't like any pack at first. But with persistence, these pack works. Comparing to the Avent Soothie (very popular and has the same nipple), I like this one better because it has the nose cutout and also the holder has a hole for me to string through a clipper. Also, it's a good deal for 5. I rotate them all day long"	8/29/2013
US	40643048	RMO37CY8DXDY4	B006G9F8S8	454116188	"2 pack natursutten bpa free natural rubber pacifier, butterfly shield, orthodontic nipple"	Baby	3	0	0	N	Y	Love them but they don't last......	My 20 mo daughter loves these (actually trying to ween her off now) but they don't last long and she is abe to pop them with her teeth which flatens the tongue part.	8/29/2013
US	2675946	RZ5DLC5CE320I	B001L2SA6M	381226741	philips avent bpa free contemporary freeflow pacifier	Baby	2	0	0	N	Y	I received the wrong things	"I received the wrong things。。。。not the one i ordered,i don't like it,I am abroad, return not convenient, otherwise I will return"	8/29/2013
US	30161912	R16YC5L38DAWKW	B00B7U63EO	64500002	"nuk baby talk puller pacifier in assorted colors and styles, 0-6 months"	Baby	3	0	3	N	Y	I'm sure they work...but...	"My newborn did not like these, but we bought 10 different pacifiers and she didn't like any of these either. My oldest loves her NUKs, so I have no idea why these didn't cut the mustard.<br /><br />They are cute, durable and well cut to suit a newborn's face.<br /><br />I'm so sad. Now I am a pacifier for the foreseeable future."	8/29/2013
US	12672593	R22IPPQJ4UZTYI	B007H0SFZI	506569016	"beistle 66675 pin the pacifier baby shower game, 17 x 18.5"	Baby	3	0	0	N	Y	Cute but fragile	This product would be great for a kids party. You have to cut out all of the pacifiers which was a bit annoying.	8/29/2013
US	12171396	R3P0Y5ERF2DZ88	B000P22YTI	508170926	wubbanub infant plush toy pacifier green frog	Baby	5	0	0	N	Y	Baby loves this pacifier	This is our third Wubbunub binky as back up. It is a great size for little hands and little mouths.	8/29/2013
US	8600320	R2IVFUETJB95H1	B001I3OE4G	513985034	"philips avent bpa free translucent pacifier, colors may vary"	Baby	4	0	0	N	Y	Good	"It's a good pacifier, quality! I bought it for my 6m nephew. I'm sure he will like it. He already have this kind of pecifier."	8/29/2013
US	48530416	R3IZO7007WNDFT	B0081ZOV06	473538559	"philips aventbpa free soothie pacifier, 3+ months, green, 2 count"	Baby	4	0	0	N	N	ok but a bit too big	"My daughter is a sucker fish, she is orally fixated, she needs a paci.  These are good, they are soft and flexible, don't seem to cause acne or rash around her mouth or nose, and she likes them.  HOWEVER, she's 5 weeks old and they seem a bit big and heavy and fall out a lot.  The smaller clear Avent paci seems to stay in better.  I think it will be good when she's bigger and older.  Very easy to clean and sterilize."	8/29/2013
US	14597284	R2OJOR5RO2L0DX	B001F43JTO	997127233	wubbanub yellow duck pacifier	Baby	5	0	0	N	Y	Very cute & my daughter loves it	My daughter saw a friend had a collection of these so being a toddler she also must have one.  She loves it & wants to take it everywhere but it's small can can easily be lost or misplaced (like we have).	8/29/2013
US	16978572	R1M4RPLOLD4EOY	B0028IDXDS	450475749	wubbanub brown monkey pacifier	Baby	5	0	0	N	Y	My son loved this	He would not go to sleep without his Wubby! He always held on to the little animal like he was hugging it. Both my sons did this when they were little.	8/29/2013
US	20617506	R1QADUFW95I8BT	B003R62V38	747068001	baby fanatic nfl team pacifier 2 pack	Baby	5	1	1	N	Y	Bronco Fan From the Beginning	Best introduction to sports for a baby.  Loved the product<br />It was exactly has advertised.  I would give this as a gift again and again	8/29/2013
US	26720974	R3P8M745BZTR4B	B0082I1IOO	658108028	"mam glow in the dark night orthodontic pacifier, girl, 6+ months, 2-count"	Baby	5	0	0	N	Y	Glow in the dark!	These pacifiers glow in the dark which is so helpful when your baby wakes up crying because she lost her pacifier. They are great quality and they are designed and developed by pediatric dentists and orthodontists. I feel comfortable letting my infant suck on them and they really seem to soothe her.	8/28/2013
US	38444050	R3K8547SJ0MR1D	B003CK3LDI	392768822	wubbanub infant pacifier - giraffe	Baby	5	0	0	N	N	SO cute! Great shower gift	"I purchased this for a baby shower gift.  It is SOoo cute!  Also, quick delivery.  Soft and seems to have good construction."	8/28/2013
US	19127282	RK5K20GOW5VTT	B000S8O9ME	372364156	changing lifestyles safe-er-grip 17 bath & shower handle…	baby	5	0	0	n	y	works great.	we were going to have metal grab rails put in our newly remodeled shower but after it was finished i didn't want them to detract from the beautiful tile work. i decided to try this item instead. it came with a disclaimer about its use but let  me tell you it is really secure! we have large glossy ceramic tiles in the shower and it grips great. not sure if it will loose its grip power in time but it is well worth the purchase. it is attractive enough that one friend thought it was a built in grab rail in the shower......matches the white marble look tile perfectly and doesn't detract from the decorative tile border around the shower walls. recommend it for added safety in the shower.	8/28/2013
